year,ward_no,ward_name,circle,zone,mean_ndvi
2024,66,LUNGER HOUSE,13-KARWAN,KHAIRATHABAD ZONE,0.22609540440854847
2024,112,RAMACHANDRAPURAM,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.14243202577818026
2024,128,CHINTAL,26-GAJULARAMARAM,KUKATPALLY ZONE,0.20544841898308816
2024,126,JAGADGIRI GUTTA,26-GAJULARAMARAM,KUKATPALLY ZONE,0.10253316304397762
2024,129,SURARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.16307575137971272
2024,133,MACHABOLARUM,27-ALWAL,KUKATPALLY ZONE,0.17493187251868297
2024,138,MOULA-ALI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.11065718526440937
2024,107,MADHAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1371426589716022
2024,OU,,OU,,0.26596611614533916
2024,149,BEGUMPET,30-BEGUMPET,SECUNDERABAD ZONE,0.16974354169635286
2024,135,VENKATAPURAM,27-ALWAL,KUKATPALLY ZONE,0.13768388248650895
2024,123,HYDER NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.12504870027296916
2024,122,VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.09905065930177376
2024,113,PATANCHERUVU,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.182981843155392
2024,108,MIYAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1763672198659876
2024,41,KANCHANBAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.2050649818599113
2024,7,CHILUKA NAGAR,2-UPPAL,L.B.NAGAR ZONE,0.15916209485255947
2024,9,RAMANTHAPUR,2-UPPAL,L.B.NAGAR ZONE,0.14098872375613997
2024,25,MOOSARAMBAGH,6-MALAKPET,CHARMINAR ZONE,0.12281518440125705
2024,BANDLA GUDA,,BANDLAGUDA,,0.1779699294717973
2024,28,AZAMPURA,6-MALAKPET,CHARMINAR ZONE,0.09699367979050513
2024,56,KISHAN BAGH,10-FALAKNUMA,CHARMINAR ZONE,0.1342820387344727
2024,52,PURANAPOOL,9-CHARMINAR,CHARMINAR ZONE,0.07294544191937406
2024,59,MAILARDEVPALLY,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.16355479767532494
2024,46,FALAKNUMA,10-FALAKNUMA,CHARMINAR ZONE,0.10004438995082836
2024,61,ATTAPUR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.12298533857641933
2024,60,RAJENDRANAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.21385728298136805
2024,49,GANSIBAZAR,9-CHARMINAR,CHARMINAR ZONE,0.096811606791104
2024,33,MOGHALPURA,9-CHARMINAR,CHARMINAR ZONE,0.07338930674229326
2024,47,NAWABSAHEBKUNTA,10-FALAKNUMA,CHARMINAR ZONE,0.0819957489760786
2024,58,SHASTRIPURAM,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1183359733125612
2024,54,JAHANUMA,10-FALAKNUMA,CHARMINAR ZONE,0.08239814833214877
2024,48,SHALIBANDA,9-CHARMINAR,CHARMINAR ZONE,0.0876130999359488
2024,53,DOODBOWLI,10-FALAKNUMA,CHARMINAR ZONE,0.09872976707028078
2024,55,RAMNASTPURA,10-FALAKNUMA,CHARMINAR ZONE,0.2444275618074817
2024,43,CHANDRAYANGUTTA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.11854936083506425
2024,44,UPPUGUDA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.07786012317592376
2024,35,GOWLIPURA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.07697246087920268
2024,30,DABEERPURA,6-MALAKPET,CHARMINAR ZONE,0.09477926436313534
2024,32,PATHER GATTI,9-CHARMINAR,CHARMINAR ZONE,0.08107088964124175
2024,23,GADDIANNARAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.083831831372086
2024,24,SAIDABAD,6-MALAKPET,CHARMINAR ZONE,0.13222913809734432
2024,27,AKBERBAGH,6-MALAKPET,CHARMINAR ZONE,0.13788897753974824
2024,45,JANGAMMET,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.10581490695937026
2024,42,BARKAS,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.16732857504260468
2024,57,SULEMAN NAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1512868727777653
2024,74,AHMED NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1711858105965886
2024,92,VENKATESHWARA COLONY,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.17732292867680177
2024,89,GANDHINAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.11306758260016984
2024,75,RED HILLS,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.13942157187977927
2024,79,HIMAYATNAGAR,16-AMBERPET,SECUNDERABAD ZONE,0.09637195658734964
2024,88,BHOLAKPUR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.09179113497079357
2024,86,MUSHEERABAD,15-MUSHEERABAD,SECUNDERABAD ZONE,0.09470725662679373
2024,85,ADIKMET,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1117077994665419
2024,87,RAMNAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.11916302594777
2024,90,KAVADIGUDA,15-MUSHEERABAD,SECUNDERABAD ZONE,0.18204042480668964
2024,93,BANJARA HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.14585751934238494
2024,91,KHAIRTABAD,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.08142294409699218
2024,103,BORABANDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.07607850788455248
2024,97,SOMAJIGUDA,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.12774062626089663
2024,98,AMEERPET,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.14251272975506116
2024,101,ERRAGADDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.11456526643167667
2024,100,SANATH NAGAR,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.13103051042291036
2024,99,VENGALRAO NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.15741836350452243
2024,102,RAHAMATH NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.084562878863168
2024,6,NACHARAM,1-KAPRA,L.B.NAGAR ZONE,0.15336372450275484
2024,84,BAGH AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.12419162261069198
2024,81,NALLAKUNTA,16-AMBERPET,SECUNDERABAD ZONE,0.10706720944386254
2024,80,KACHIGUDA(Barkathpura),16-AMBERPET,SECUNDERABAD ZONE,0.10435503883366781
2024,82,GOLNAKA,16-AMBERPET,SECUNDERABAD ZONE,0.1475991214526346
2024,83,AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.15103188860114405
2024,51,GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1257588671406324
2024,68,TOLICHOWKI,13-KARWAN,KHAIRATHABAD ZONE,0.20260345073476602
2024,67,GOLCONDA,13-KARWAN,KHAIRATHABAD ZONE,0.163704428053627
2024,77,JAMBAGH(Nampally),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.09568526017451517
2024,63,MANGALHAT,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.11998639862755736
2024,71,GUDIMALKAPUR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1360290538981839
2024,70,MEHDIPATNAM,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.10295419588440306
2024,76,MALLEPALLY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.08801321396019807
2024,62,ZIAGUDA,13-KARWAN,KHAIRATHABAD ZONE,0.1177465626388824
2024,72,ASIF NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.08557799449699423
2024,73,VIJAYANAGAR COLONY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.11937311924396485
2024,5,MALLAPUR,1-KAPRA,L.B.NAGAR ZONE,0.15722896132261743
2024,3,CHERLAPALLY,1-KAPRA,L.B.NAGAR ZONE,0.17555511617808384
2024,96,YOUSUFGUDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1505683537354577
2024,95,JUBILEE HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.18531835846958877
2024,50,BEGUM BAZAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.10022073027280452
2024,78,GUNFOUNDRY(Abids),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.12866805684608099
2024,65,KARWAN,13-KARWAN,KHAIRATHABAD ZONE,0.11707161520935928
2024,2,DR.A.S.RAO NAGAR,1-KAPRA,L.B.NAGAR ZONE,0.1603632375103477
2024,4,MEERPET H.B.COLONY,1-KAPRA,L.B.NAGAR ZONE,0.1417634810545129
2024,1,KAPRA,1-KAPRA,L.B.NAGAR ZONE,0.1692099119908966
2024,94,SHAIKPET,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.12560063920158315
2024,64,DATTATHREYA NAGAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.08336783245081626
2024,69,NANALNAGAR,13-KARWAN,KHAIRATHABAD ZONE,0.19261334210469594
2025,127,RANGAREDDY NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1637462820551939
2025,119,OLD BOWENPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.13162452637544955
2025,145,SEETHAPHALMANDI,29-SECUNDERABAD,SECUNDERABAD ZONE,0.0928240306862611
2025,146,BOUDHA NAGAR,29-SECUNDERABAD,SECUNDERABAD ZONE,0.08181947006987925
2025,147,BANSILALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.15481523614294748
2025,144,METTUGUDA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.20574893525028035
2025,148,RAMGOPALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.12194969151049181
2025,150,MONDA  MARKET,30-BEGUMPET,SECUNDERABAD ZONE,0.1319546856127717
2025,136,NEREDMET,28-MALKAJGIRI,SECUNDERABAD ZONE,0.20764049721604572
2025,141,GOUTHAM NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.13101299793343077
2025,140,MALKAJGIRI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1369487375404724
2025,139,EAST ANAND BAGH,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1782353606175563
2025,142,ADDAGUTTA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.18598905751590386
2025,137,VINAYAK NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.14946560098434317
2025,134,ALWAL,27-ALWAL,KUKATPALLY ZONE,0.1620365687111916
2025,132,JEEDIMETLA,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.16442301055058275
2025,CONTONMENT AREA,,CANTONMENT AREA,,0.37726836695989086
2025,120,BALA NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.2708231753388036
2025,130,SUBHASH NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.13905480249125035
2025,131,QUTHBULLAPUR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1784072334857041
2025,121,KUKATPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.11224260804833636
2025,125,GAJULARAMARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1509188402904842
2025,124,ALLYWN COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.11933067734456723
2025,114,K.P.H.B.COLONY,23-MOOSAPET,KUKATPALLY ZONE,0.17105209175348182
2025,116,ALLAPUR,23-MOOSAPET,KUKATPALLY ZONE,0.13489328287005437
2025,115,BALAJI NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.19290792343794624
2025,117,MOOSAPET,23-MOOSAPET,KUKATPALLY ZONE,0.10860140649936095
2025,105,GACHIBOWLI,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.20995536687357508
2025,110,CHANDANAGAR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.16447406024730332
2025,111,BHARATHI NAGAR,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.17288980025258516
2025,106,SERILINGAMPALLY,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.18245762768921509
2025,104,KONDAPUR,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.13767368548667186
2025,109,HAFEEZPET,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.12428383838950714
2025,118,FATEH NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.128268844202406
2025,143,TARNAKA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1683033286475529
2025,8,HABSIGUDA,2-UPPAL,L.B.NAGAR ZONE,0.21570212839622324
2025,40,RIYASATNAGAR,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.09445888760364683
2025,36,LALITHABAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0912252061828007
2025,34,TALABCHANCHALAM,7-SANTOSH NAGAR,CHARMINAR ZONE,0.046374479771066957
2025,22,CHAITHANYAPURI,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1369330754503122
2025,37,KURMAGUDA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.09004008991326963
2025,31,REIN BAZAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.06385587786305708
2025,29,CHAWANI,6-MALAKPET,CHARMINAR ZONE,0.10227919251601117
2025,38,I.S.SADAN,7-SANTOSH NAGAR,CHARMINAR ZONE,0.11822586057336175
2025,18,LINGOJIGUDA,4-LB. NAGAR,L.B.NAGAR ZONE,0.10134824328362278
2025,16,HASTHINAPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.12193898266462591
2025,20,R.K.PURAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.11158412037800094
2025,19,SAROORNAGAR,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.12214183646825663
2025,14,B.N.REDDY NAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.17700789615732399
2025,12,MANSOORABAD,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1681356355006511
2025,21,KOTHAPET,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.12544928587293594
2025,11,NAGOLE,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.19100745986792608
2025,10,UPPAL,2-UPPAL,L.B.NAGAR ZONE,0.17825740453501407
2025,GRAMPANCHAYAT PEERZADI GUDA,,GRAMPANCHAYAT PEERZADIGUDA,,0.12083368874089305
2025,KALAVANCHA GRAM PANCHAYATH,,KALAVANCHA GRAMPANCHAYATH,,0.12060098011083845
2025,13,HAYATHNAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.17385652838862367
2025,15,VANASTHALIPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.12079501347443673
2025,26,OLD MALAKPET,6-MALAKPET,CHARMINAR ZONE,0.15113991843773142
2025,17,CHAMPAPET,4-LB. NAGAR,L.B.NAGAR ZONE,0.09944280118357024
2025,39,SANTOSH NAGAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.09983856024129367
2025,66,LUNGER HOUSE,13-KARWAN,KHAIRATHABAD ZONE,0.23106741590425284
2025,112,RAMACHANDRAPURAM,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1379589104860411
2025,128,CHINTAL,26-GAJULARAMARAM,KUKATPALLY ZONE,0.25677607359353416
2025,126,JAGADGIRI GUTTA,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1149609995815465
2025,129,SURARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1895815234613741
2025,133,MACHABOLARUM,27-ALWAL,KUKATPALLY ZONE,0.20064226165921104
2025,138,MOULA-ALI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.12531058954424382
2025,107,MADHAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.144255259974226
2025,OU,,OU,,0.3049169561611519
2025,149,BEGUMPET,30-BEGUMPET,SECUNDERABAD ZONE,0.19981127628367573
2025,135,VENKATAPURAM,27-ALWAL,KUKATPALLY ZONE,0.15592273548630095
2025,123,HYDER NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.1348821626154865
2025,122,VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.1059375146343631
2025,113,PATANCHERUVU,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1988698376082883
2025,108,MIYAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.17831064397512567
2025,41,KANCHANBAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.2457074469897915
2025,7,CHILUKA NAGAR,2-UPPAL,L.B.NAGAR ZONE,0.17824694696556873
2025,9,RAMANTHAPUR,2-UPPAL,L.B.NAGAR ZONE,0.14748127420487456
2025,25,MOOSARAMBAGH,6-MALAKPET,CHARMINAR ZONE,0.1314606392594461
2025,BANDLA GUDA,,BANDLAGUDA,,0.1780473193431736
2025,28,AZAMPURA,6-MALAKPET,CHARMINAR ZONE,0.10444912617124011
2025,56,KISHAN BAGH,10-FALAKNUMA,CHARMINAR ZONE,0.13762207504388144
2025,52,PURANAPOOL,9-CHARMINAR,CHARMINAR ZONE,0.07523246350092379
2025,59,MAILARDEVPALLY,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.17668194392598927
2025,46,FALAKNUMA,10-FALAKNUMA,CHARMINAR ZONE,0.11239730548243639
2025,61,ATTAPUR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1295685684828625
2025,60,RAJENDRANAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.23000761360790226
2025,49,GANSIBAZAR,9-CHARMINAR,CHARMINAR ZONE,0.103094015625868
2025,33,MOGHALPURA,9-CHARMINAR,CHARMINAR ZONE,0.08142199553507333
2025,47,NAWABSAHEBKUNTA,10-FALAKNUMA,CHARMINAR ZONE,0.09043071729066877
2025,58,SHASTRIPURAM,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.12853757485842007
2025,54,JAHANUMA,10-FALAKNUMA,CHARMINAR ZONE,0.08828520204507632
2025,48,SHALIBANDA,9-CHARMINAR,CHARMINAR ZONE,0.0940148637477597
2025,53,DOODBOWLI,10-FALAKNUMA,CHARMINAR ZONE,0.10493331687172176
2025,55,RAMNASTPURA,10-FALAKNUMA,CHARMINAR ZONE,0.2839212047550363
2025,43,CHANDRAYANGUTTA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.12976725114384416
2025,44,UPPUGUDA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.08617698591318847
2025,35,GOWLIPURA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0845312784516229
2025,30,DABEERPURA,6-MALAKPET,CHARMINAR ZONE,0.10652955906653888
2025,32,PATHER GATTI,9-CHARMINAR,CHARMINAR ZONE,0.09057314843836568
2025,23,GADDIANNARAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.09292905435583654
2025,24,SAIDABAD,6-MALAKPET,CHARMINAR ZONE,0.14174261720192233
2025,27,AKBERBAGH,6-MALAKPET,CHARMINAR ZONE,0.1500439154997102
2025,45,JANGAMMET,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.11582617486249097
2025,42,BARKAS,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.2041893475130174
2025,57,SULEMAN NAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.15745532216271035
2025,74,AHMED NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.19048644977411447
2025,92,VENKATESHWARA COLONY,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.20479787630674376
2025,89,GANDHINAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.12384685311178387
2025,75,RED HILLS,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.15366570616216238
2025,79,HIMAYATNAGAR,16-AMBERPET,SECUNDERABAD ZONE,0.10653395779661101
2025,88,BHOLAKPUR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.10683189857830268
2025,86,MUSHEERABAD,15-MUSHEERABAD,SECUNDERABAD ZONE,0.11068490335847994
2025,85,ADIKMET,15-MUSHEERABAD,SECUNDERABAD ZONE,0.12563641081645094
2025,87,RAMNAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.13444756960823023
2025,90,KAVADIGUDA,15-MUSHEERABAD,SECUNDERABAD ZONE,0.20465079108910872
2025,93,BANJARA HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.15875670428250857
2025,91,KHAIRTABAD,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.0686079353382186
2025,103,BORABANDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.07612152666673382
2025,97,SOMAJIGUDA,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.14219588008850745
2025,98,AMEERPET,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.15667717826800528
2025,101,ERRAGADDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.12264491284181231
2025,100,SANATH NAGAR,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.14337817721504725
2025,99,VENGALRAO NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1686127037441159
2025,102,RAHAMATH NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.08683812150761766
2025,6,NACHARAM,1-KAPRA,L.B.NAGAR ZONE,0.16706962962945407
2025,84,BAGH AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.13013751330824266
2025,81,NALLAKUNTA,16-AMBERPET,SECUNDERABAD ZONE,0.11567237338336074
2025,80,KACHIGUDA(Barkathpura),16-AMBERPET,SECUNDERABAD ZONE,0.1167801083857413
2025,82,GOLNAKA,16-AMBERPET,SECUNDERABAD ZONE,0.16079501967561227
2025,83,AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1639788250317175
2025,51,GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.13666697276502504
2025,68,TOLICHOWKI,13-KARWAN,KHAIRATHABAD ZONE,0.22106480254217314
2025,67,GOLCONDA,13-KARWAN,KHAIRATHABAD ZONE,0.16912448049989653
2025,77,JAMBAGH(Nampally),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1092704008958025
2025,63,MANGALHAT,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.13407907619790876
2025,71,GUDIMALKAPUR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.14780696608263336
2025,70,MEHDIPATNAM,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1071509531655855
2025,76,MALLEPALLY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.09483649447455081
2025,62,ZIAGUDA,13-KARWAN,KHAIRATHABAD ZONE,0.12582163057324328
2025,72,ASIF NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.09034533200263477
2025,73,VIJAYANAGAR COLONY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.13120135884414463
2025,5,MALLAPUR,1-KAPRA,L.B.NAGAR ZONE,0.18947942914141908
2025,3,CHERLAPALLY,1-KAPRA,L.B.NAGAR ZONE,0.1999128216759923
2025,96,YOUSUFGUDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1657955376052229
2025,95,JUBILEE HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.19820972810612733
2025,50,BEGUM BAZAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.11019123753895796
2025,78,GUNFOUNDRY(Abids),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.14524631222969414
2025,65,KARWAN,13-KARWAN,KHAIRATHABAD ZONE,0.12452454329751303
2025,2,DR.A.S.RAO NAGAR,1-KAPRA,L.B.NAGAR ZONE,0.1827112304855267
2025,4,MEERPET H.B.COLONY,1-KAPRA,L.B.NAGAR ZONE,0.16638261894972944
2025,1,KAPRA,1-KAPRA,L.B.NAGAR ZONE,0.1921507976366087
2025,94,SHAIKPET,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.12929235545054618
2025,64,DATTATHREYA NAGAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.09047139251233104
2025,69,NANALNAGAR,13-KARWAN,KHAIRATHABAD ZONE,0.21607133553094354
2026,127,RANGAREDDY NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1385382800037762
2026,119,OLD BOWENPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1342317477458984
2026,145,SEETHAPHALMANDI,29-SECUNDERABAD,SECUNDERABAD ZONE,0.08122274564049951
2026,146,BOUDHA NAGAR,29-SECUNDERABAD,SECUNDERABAD ZONE,0.07107217994722848
2026,147,BANSILALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1336020700234545
2026,144,METTUGUDA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1703009316490766
2026,148,RAMGOPALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1035382167380336
2026,150,MONDA  MARKET,30-BEGUMPET,SECUNDERABAD ZONE,0.11565163986019653
2026,136,NEREDMET,28-MALKAJGIRI,SECUNDERABAD ZONE,0.17742386142671104
2026,141,GOUTHAM NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.11382725202108569
2026,140,MALKAJGIRI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.13278321328922196
2026,139,EAST ANAND BAGH,28-MALKAJGIRI,SECUNDERABAD ZONE,0.14459746349197575
2026,142,ADDAGUTTA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.150272371143884
2026,137,VINAYAK NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1305348949908983
2026,134,ALWAL,27-ALWAL,KUKATPALLY ZONE,0.15282443177563262
2026,132,JEEDIMETLA,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.13857343899337865
2026,CONTONMENT AREA,,CANTONMENT AREA,,0.2600171423616242
2026,120,BALA NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.2187090745164382
2026,130,SUBHASH NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.12378284765876449
2026,131,QUTHBULLAPUR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.15211529082481062
2026,121,KUKATPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.09921796509072854
2026,125,GAJULARAMARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.13339437286616826
2026,124,ALLYWN COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.1100767900179778
2026,114,K.P.H.B.COLONY,23-MOOSAPET,KUKATPALLY ZONE,0.1504729065901243
2026,116,ALLAPUR,23-MOOSAPET,KUKATPALLY ZONE,0.11062539650715225
2026,115,BALAJI NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.16394747026428438
2026,117,MOOSAPET,23-MOOSAPET,KUKATPALLY ZONE,0.09644707539001841
2026,105,GACHIBOWLI,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1708043163049564
2026,110,CHANDANAGAR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.14406422978612654
2026,111,BHARATHI NAGAR,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1605146874925995
2026,106,SERILINGAMPALLY,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1626386660435877
2026,104,KONDAPUR,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.12518491087303948
