year,ward_no,ward_name,circle,zone,mean_ndvi,mean_lst_c
2022,34,TALABCHANCHALAM,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0552731024037018,38.32814810567897
2022,22,CHAITHANYAPURI,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1446467092139664,36.31109789918087
2022,37,KURMAGUDA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0904588002714835,37.549890983736866
2022,31,REIN BAZAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0698582000901392,38.090854202967755
2022,29,CHAWANI,6-MALAKPET,CHARMINAR ZONE,0.104868237323822,37.666343348765615
2022,38,I.S.SADAN,7-SANTOSH NAGAR,CHARMINAR ZONE,0.1215176155175714,36.275544798004425
2022,18,LINGOJIGUDA,4-LB. NAGAR,L.B.NAGAR ZONE,0.1109171614271858,37.83463399458158
2022,16,HASTHINAPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1283296574580944,37.64812971128504
2022,20,R.K.PURAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1241225749920242,36.82113468529395
2022,19,SAROORNAGAR,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1321443575179691,37.15476158180351
2022,14,B.N.REDDY NAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1761128380096071,38.12346414570155
2022,12,MANSOORABAD,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1729838448123263,39.2588461483516
2022,21,KOTHAPET,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1383583274081858,37.00380624823132
2022,11,NAGOLE,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.2022482933398851,37.19865711802579
2022,10,UPPAL,2-UPPAL,L.B.NAGAR ZONE,0.2065004906117069,37.33025581223256
2022,GRAMPANCHAYAT PEERZADI GUDA,,GRAMPANCHAYAT PEERZADIGUDA,,0.128613605776122,35.989642167006735
2022,KALAVANCHA GRAM PANCHAYATH,,KALAVANCHA GRAMPANCHAYATH,,0.1341943387757226,37.734121089782896
2022,13,HAYATHNAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1773569062694905,39.43401481632986
2022,15,VANASTHALIPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1262595984332725,37.78080766602193
2022,26,OLD MALAKPET,6-MALAKPET,CHARMINAR ZONE,0.1601954260731339,37.81153890926885
2022,17,CHAMPAPET,4-LB. NAGAR,L.B.NAGAR ZONE,0.1064400392429935,36.8144300827598
2022,39,SANTOSH NAGAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.1042953506940441,36.87412701283414
2022,66,LUNGER HOUSE,13-KARWAN,KHAIRATHABAD ZONE,0.2255748882013225,38.45907571905472
2022,112,RAMACHANDRAPURAM,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1424545478342669,38.795348439772276
2022,128,CHINTAL,26-GAJULARAMARAM,KUKATPALLY ZONE,0.2197991550664542,38.52289672281391
2022,126,JAGADGIRI GUTTA,26-GAJULARAMARAM,KUKATPALLY ZONE,0.110682430693462,38.22366693730862
2022,129,SURARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1651535601897492,39.48275974369586
2022,133,MACHABOLARUM,27-ALWAL,KUKATPALLY ZONE,0.1863155198729796,38.795183391835764
2022,138,MOULA-ALI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1332690429869483,36.60348436479189
2022,107,MADHAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1320072316887117,38.829760104691566
2022,OU,,OU,,0.3250471387201895,35.32583697873732
2022,149,BEGUMPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1777454334400406,39.29523940368379
2022,135,VENKATAPURAM,27-ALWAL,KUKATPALLY ZONE,0.1511236770043874,37.779672878195875
2022,123,HYDER NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.1312721417521911,39.36561548704619
2022,122,VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.1049743229655127,38.326505082837215
2022,113,PATANCHERUVU,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1861137542064957,39.18141386405674
2022,108,MIYAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1704086100699517,39.57244305843379
2022,41,KANCHANBAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.2288861956346322,36.25178661002893
2022,7,CHILUKA NAGAR,2-UPPAL,L.B.NAGAR ZONE,0.1899881417210837,35.761906374316354
2022,9,RAMANTHAPUR,2-UPPAL,L.B.NAGAR ZONE,0.1704389313379077,36.2833148992942
2022,25,MOOSARAMBAGH,6-MALAKPET,CHARMINAR ZONE,0.1385760715371777,36.82944654754643
2022,BANDLA GUDA,,BANDLAGUDA,,0.1737824414153172,40.227941949965846
2022,28,AZAMPURA,6-MALAKPET,CHARMINAR ZONE,0.1012570357440385,37.95705608217029
2022,56,KISHAN BAGH,10-FALAKNUMA,CHARMINAR ZONE,0.1369679791145133,37.48180992363361
2022,52,PURANAPOOL,9-CHARMINAR,CHARMINAR ZONE,0.0787468611800938,37.71266550070562
2022,59,MAILARDEVPALLY,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1751725171720539,37.65750578294439
2022,46,FALAKNUMA,10-FALAKNUMA,CHARMINAR ZONE,0.1052245139011339,38.94834246787502
2022,61,ATTAPUR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1351695154347227,37.95159514414525
2022,60,RAJENDRANAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.2175782071488994,37.66569923425913
2022,49,GANSIBAZAR,9-CHARMINAR,CHARMINAR ZONE,0.1010710486353897,37.62796255147201
2022,33,MOGHALPURA,9-CHARMINAR,CHARMINAR ZONE,0.0819823603332187,37.34365346231132
2022,47,NAWABSAHEBKUNTA,10-FALAKNUMA,CHARMINAR ZONE,0.0890552875458307,38.02724167034285
2022,58,SHASTRIPURAM,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1245354749944339,38.01408297916337
2022,54,JAHANUMA,10-FALAKNUMA,CHARMINAR ZONE,0.0898195539666346,37.66690670422459
2022,48,SHALIBANDA,9-CHARMINAR,CHARMINAR ZONE,0.095953435304943,37.314230153013064
2022,53,DOODBOWLI,10-FALAKNUMA,CHARMINAR ZONE,0.1042451142199945,37.81301617999149
2022,55,RAMNASTPURA,10-FALAKNUMA,CHARMINAR ZONE,0.2093725914244717,33.90031355803853
2022,43,CHANDRAYANGUTTA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1292037732054011,37.40523192853583
2022,44,UPPUGUDA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0890000641264664,37.1698694423445
2022,35,GOWLIPURA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0884841723604557,36.92181521671341
2022,30,DABEERPURA,6-MALAKPET,CHARMINAR ZONE,0.1028217440392912,37.93377402405792
2022,32,PATHER GATTI,9-CHARMINAR,CHARMINAR ZONE,0.0907505109832786,38.05160339342479
2022,23,GADDIANNARAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.0990246898250006,36.77982255806531
2022,24,SAIDABAD,6-MALAKPET,CHARMINAR ZONE,0.1445359532906031,36.59677572456909
2022,27,AKBERBAGH,6-MALAKPET,CHARMINAR ZONE,0.1548911175146787,37.64595133409317
2022,45,JANGAMMET,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1188540246332769,37.50329404361768
2022,42,BARKAS,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1823010211042583,37.3803962080161
2022,57,SULEMAN NAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1470567621599618,38.2545265836188
2022,74,AHMED NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1743079997089719,37.28180812980952
2022,92,VENKATESHWARA COLONY,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1777338382005886,37.00437550478391
2022,89,GANDHINAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1222382697462607,36.50801142233596
2022,75,RED HILLS,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1456858333674484,36.85129771381643
2022,79,HIMAYATNAGAR,16-AMBERPET,SECUNDERABAD ZONE,0.1057348112089339,37.016186430305844
2022,88,BHOLAKPUR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.0991301386065985,37.24980952027874
2022,86,MUSHEERABAD,15-MUSHEERABAD,SECUNDERABAD ZONE,0.0993837536671875,36.62861970366806
2022,85,ADIKMET,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1233706184909214,37.13470900794382
2022,87,RAMNAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1272605341681796,37.583299317155266
2022,90,KAVADIGUDA,15-MUSHEERABAD,SECUNDERABAD ZONE,0.189884201579584,36.37962328623976
2022,93,BANJARA HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.146499723942495,36.80993062126461
2022,91,KHAIRTABAD,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.0660299709765422,32.690846813268884
2022,103,BORABANDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.0786060286506705,39.31375543552372
2022,97,SOMAJIGUDA,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1329338943796012,37.081102392225745
2022,98,AMEERPET,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1490331336442343,37.47256994039604
2022,101,ERRAGADDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.120904793935472,38.9525349292125
2022,100,SANATH NAGAR,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1311426398096523,39.733713354247186
2022,99,VENGALRAO NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1698516333991943,38.178440579949715
2022,102,RAHAMATH NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.0894513938407681,39.677301759643974
2022,6,NACHARAM,1-KAPRA,L.B.NAGAR ZONE,0.1670672606353868,36.74930504761859
2022,84,BAGH AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.138182126918503,37.50941398959728
2022,81,NALLAKUNTA,16-AMBERPET,SECUNDERABAD ZONE,0.1161920849216434,36.91935361459084
2022,80,KACHIGUDA(Barkathpura),16-AMBERPET,SECUNDERABAD ZONE,0.1110452141442134,36.8558195288504
2022,82,GOLNAKA,16-AMBERPET,SECUNDERABAD ZONE,0.1627344836596102,37.341206070301716
2022,83,AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1845932182025952,37.49513413324959
2022,51,GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1336203947796312,37.743547581491804
2022,68,TOLICHOWKI,13-KARWAN,KHAIRATHABAD ZONE,0.2364191706342995,36.1960085154922
2022,67,GOLCONDA,13-KARWAN,KHAIRATHABAD ZONE,0.1666463127416733,37.79049681531853
2022,77,JAMBAGH(Nampally),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1044282588271031,37.812654174860306
2022,63,MANGALHAT,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1280527438620576,37.6684275902181
2022,71,GUDIMALKAPUR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1386595562715027,37.94582968803729
2022,70,MEHDIPATNAM,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1072008944765817,36.42275056452281
2022,76,MALLEPALLY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.0940704451699854,37.65560527981621
2022,62,ZIAGUDA,13-KARWAN,KHAIRATHABAD ZONE,0.1198135024500789,37.981745816836884
2022,72,ASIF NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.0905615108231603,38.02347831054637
2022,73,VIJAYANAGAR COLONY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1272193025041159,36.86304799297677
2022,5,MALLAPUR,1-KAPRA,L.B.NAGAR ZONE,0.2000770465018361,38.05874950352158
2022,3,CHERLAPALLY,1-KAPRA,L.B.NAGAR ZONE,0.2032651808338888,38.10409249909736
2022,96,YOUSUFGUDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1496993790884635,38.21562534662326
2022,95,JUBILEE HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.187137510882614,37.178660179757465
2022,50,BEGUM BAZAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.108492841717217,37.59731857969813
2022,78,GUNFOUNDRY(Abids),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1388593694954107,37.28290096343271
2022,65,KARWAN,13-KARWAN,KHAIRATHABAD ZONE,0.1244871248801744,38.600787755875636
2022,2,DR.A.S.RAO NAGAR,1-KAPRA,L.B.NAGAR ZONE,0.1833389408734957,36.35488430891553
2022,4,MEERPET H.B.COLONY,1-KAPRA,L.B.NAGAR ZONE,0.1771194811844811,36.585722704596826
2022,1,KAPRA,1-KAPRA,L.B.NAGAR ZONE,0.1806338570581563,36.67773693263432
2022,94,SHAIKPET,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1207617248095601,37.671012873290195
2022,64,DATTATHREYA NAGAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.0899833672951589,38.41704463171218
2022,69,NANALNAGAR,13-KARWAN,KHAIRATHABAD ZONE,0.2011389198064964,37.523275302530045
2023,127,RANGAREDDY NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1740996271274311,39.49453083197014
2023,119,OLD BOWENPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1445981394181185,39.31058178663312
2023,145,SEETHAPHALMANDI,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1084596756554233,38.869065163588274
2023,146,BOUDHA NAGAR,29-SECUNDERABAD,SECUNDERABAD ZONE,0.0960173398534528,38.32525012140647
2023,147,BANSILALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.167853356256703,38.31686491742231
2023,144,METTUGUDA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.2323237792063983,38.01082596986771
2023,148,RAMGOPALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1332267280177669,39.914678024432824
2023,150,MONDA  MARKET,30-BEGUMPET,SECUNDERABAD ZONE,0.1446274788570623,38.59012706267059
2023,136,NEREDMET,28-MALKAJGIRI,SECUNDERABAD ZONE,0.2220607047688186,36.97231548043058
2023,141,GOUTHAM NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1578872908255326,38.14666712171246
2023,140,MALKAJGIRI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1643718709600172,37.74809491378626
2023,139,EAST ANAND BAGH,28-MALKAJGIRI,SECUNDERABAD ZONE,0.2116302021265495,38.201358251227184
2023,142,ADDAGUTTA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.2078333209017704,38.29882622178479
2023,137,VINAYAK NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1552614061408482,37.300030500366226
2023,134,ALWAL,27-ALWAL,KUKATPALLY ZONE,0.1801028553531909,37.67625383110013
2023,132,JEEDIMETLA,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.2093467196286884,37.88153568812037
2023,CONTONMENT AREA,,CANTONMENT AREA,,0.3769985333706624,37.23810492877963
2023,120,BALA NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.2905305679092288,37.049633911824024
2023,130,SUBHASH NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1614197500809943,40.061355211615485
2023,131,QUTHBULLAPUR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.2060849089633835,39.01966668854644
2023,121,KUKATPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1329322893776057,38.597514315108846
2023,125,GAJULARAMARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.179201031855728,38.7325164881748
2023,124,ALLYWN COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.1325343228981527,38.66654958060395
2023,114,K.P.H.B.COLONY,23-MOOSAPET,KUKATPALLY ZONE,0.1946833708964808,38.62717954067351
2023,116,ALLAPUR,23-MOOSAPET,KUKATPALLY ZONE,0.1420618067310689,38.81289793960023
2023,115,BALAJI NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.2260429066009909,37.11975025985931
2023,117,MOOSAPET,23-MOOSAPET,KUKATPALLY ZONE,0.1227843349390696,39.895359098923414
2023,105,GACHIBOWLI,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.2305061405807224,38.298947560891165
2023,110,CHANDANAGAR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1918012417481751,38.25456365439199
2023,111,BHARATHI NAGAR,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1901094053162862,36.98480811594829
2023,106,SERILINGAMPALLY,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1935135900050686,38.84998337630954
2023,104,KONDAPUR,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1541015277199539,38.86248880086779
2023,109,HAFEEZPET,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.145040116642495,38.42375313667044
2023,118,FATEH NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.1400071300281423,39.57762177707527
2023,143,TARNAKA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1902569057549274,37.32708719142284
2023,8,HABSIGUDA,2-UPPAL,L.B.NAGAR ZONE,0.2320689628679024,37.19717907639787
2023,40,RIYASATNAGAR,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1081729963851409,37.813208750494525
2023,36,LALITHABAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1013720456836573,37.83098089490308
2023,34,TALABCHANCHALAM,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0595598489735604,38.92102200207557
2023,22,CHAITHANYAPURI,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1515820177049092,37.1117318858565
2023,37,KURMAGUDA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.1025049042493986,38.73292230102507
2023,31,REIN BAZAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.077417204110686,38.84981719101924
2023,29,CHAWANI,6-MALAKPET,CHARMINAR ZONE,0.1183739289280151,38.80396957155568
2023,38,I.S.SADAN,7-SANTOSH NAGAR,CHARMINAR ZONE,0.1304045751704088,37.113449061798
2023,18,LINGOJIGUDA,4-LB. NAGAR,L.B.NAGAR ZONE,0.1129560043372652,38.63041056098366
2023,16,HASTHINAPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1352640525892828,38.4339942751534
2023,20,R.K.PURAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1281937059354791,38.02308730241771
2023,19,SAROORNAGAR,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1386890675501797,38.84902955638548
2023,14,B.N.REDDY NAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.196725286133884,38.134956682134636
2023,12,MANSOORABAD,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1833046820136916,38.58832820274829
2023,21,KOTHAPET,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1383405119084905,37.88077085747414
2023,11,NAGOLE,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.2067141783224997,36.94275735546605
2023,10,UPPAL,2-UPPAL,L.B.NAGAR ZONE,0.1945351853902109,38.38037235499157
2023,GRAMPANCHAYAT PEERZADI GUDA,,GRAMPANCHAYAT PEERZADIGUDA,,0.1265588611286393,36.8249364142367
2023,KALAVANCHA GRAM PANCHAYATH,,KALAVANCHA GRAMPANCHAYATH,,0.142581217463766,37.61088157724184
2023,13,HAYATHNAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1928868276558192,38.770636025281
2023,15,VANASTHALIPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1388848544291928,37.95589943388924
2023,26,OLD MALAKPET,6-MALAKPET,CHARMINAR ZONE,0.1608059475337575,39.164060469022154
2023,17,CHAMPAPET,4-LB. NAGAR,L.B.NAGAR ZONE,0.1134145419376003,38.66781258163557
2023,39,SANTOSH NAGAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.1178864198014175,38.136873341047156
2023,66,LUNGER HOUSE,13-KARWAN,KHAIRATHABAD ZONE,0.2763571914266962,37.65910728542806
2023,112,RAMACHANDRAPURAM,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1609476230685732,37.93862305156046
2023,128,CHINTAL,26-GAJULARAMARAM,KUKATPALLY ZONE,0.2883223362944632,38.39965579749262
2023,126,JAGADGIRI GUTTA,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1172838296168844,38.16211503946909
2023,129,SURARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.2152333092870759,38.22181793960318
2023,133,MACHABOLARUM,27-ALWAL,KUKATPALLY ZONE,0.2289837935747362,37.75751795417412
2023,138,MOULA-ALI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1457113031215254,37.99042767598766
2023,107,MADHAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1565678943993628,38.864266423727365
2023,OU,,OU,,0.3429798392515392,36.230948782553035
2023,149,BEGUMPET,30-BEGUMPET,SECUNDERABAD ZONE,0.2050490905146257,39.10361293586772
2023,135,VENKATAPURAM,27-ALWAL,KUKATPALLY ZONE,0.1738624391050638,38.13649030289622
2023,123,HYDER NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.1517438172650356,39.5784052090738
2023,122,VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.1189102136511037,38.50451239817597
2023,113,PATANCHERUVU,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.2208015753544562,37.90191597274539
2023,108,MIYAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.2064055515839764,38.76447265707541
2023,41,KANCHANBAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.2561236371015172,37.12712259876031
2023,7,CHILUKA NAGAR,2-UPPAL,L.B.NAGAR ZONE,0.1917466115755452,36.85816577756211
2023,9,RAMANTHAPUR,2-UPPAL,L.B.NAGAR ZONE,0.1661224215778271,37.88983521919454
2023,25,MOOSARAMBAGH,6-MALAKPET,CHARMINAR ZONE,0.1452865230557496,37.29731191765395
2023,BANDLA GUDA,,BANDLAGUDA,,0.1973638118315818,39.517748198343206
2023,28,AZAMPURA,6-MALAKPET,CHARMINAR ZONE,0.11226827582205,38.3515815707573
2023,56,KISHAN BAGH,10-FALAKNUMA,CHARMINAR ZONE,0.1482533692876719,38.16973808622662
2023,52,PURANAPOOL,9-CHARMINAR,CHARMINAR ZONE,0.0879766809304389,38.49866056160561
2023,59,MAILARDEVPALLY,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.2131316815845754,37.93477374136157
2023,46,FALAKNUMA,10-FALAKNUMA,CHARMINAR ZONE,0.131411343607997,39.27852835185273
2023,61,ATTAPUR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1460492732937917,38.39231436551427
2023,60,RAJENDRANAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.274697619641018,36.9254851146551
2023,49,GANSIBAZAR,9-CHARMINAR,CHARMINAR ZONE,0.1143474937687064,38.185648449127406
2023,33,MOGHALPURA,9-CHARMINAR,CHARMINAR ZONE,0.0933986672375876,38.1591061808036
2023,47,NAWABSAHEBKUNTA,10-FALAKNUMA,CHARMINAR ZONE,0.1073981137575167,38.52452372644016
2023,58,SHASTRIPURAM,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1495754099560316,38.565817745901796
2023,54,JAHANUMA,10-FALAKNUMA,CHARMINAR ZONE,0.103398704867882,38.448266957557856
2023,48,SHALIBANDA,9-CHARMINAR,CHARMINAR ZONE,0.1103107372823808,38.031530845092284
2023,53,DOODBOWLI,10-FALAKNUMA,CHARMINAR ZONE,0.1205480586345486,38.17276659240347
2023,55,RAMNASTPURA,10-FALAKNUMA,CHARMINAR ZONE,0.2734802168867703,34.44082954734915
2023,43,CHANDRAYANGUTTA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1423285116081138,37.996697243536545
2023,44,UPPUGUDA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0972596435713839,37.86040562623002
2023,35,GOWLIPURA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0990046600497459,37.7409472430024
2023,30,DABEERPURA,6-MALAKPET,CHARMINAR ZONE,0.1123469216715202,38.834213617551086
2023,32,PATHER GATTI,9-CHARMINAR,CHARMINAR ZONE,0.0994918560056568,38.45286368823938
2023,23,GADDIANNARAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1066552352197133,38.80846623742782
2023,24,SAIDABAD,6-MALAKPET,CHARMINAR ZONE,0.1558149081835836,36.781735506100404
2023,27,AKBERBAGH,6-MALAKPET,CHARMINAR ZONE,0.1706521138178197,37.93884685382807
2023,45,JANGAMMET,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.12969799598231,37.704680430809766
2023,42,BARKAS,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1979612200382781,37.137201000777466
2023,57,SULEMAN NAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1828954241673382,38.329805028917846
2023,74,AHMED NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.2107019149296592,38.347981753913174
2023,92,VENKATESHWARA COLONY,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.2234670764260387,37.28268604338928
2023,89,GANDHINAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1369720001446503,39.35503776202357
2023,75,RED HILLS,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1657162813224778,38.020463047923755
2023,79,HIMAYATNAGAR,16-AMBERPET,SECUNDERABAD ZONE,0.1197433737258013,39.22059424717249
2023,88,BHOLAKPUR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.115176509279427,38.85717106037234
2023,86,MUSHEERABAD,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1255757565519216,38.2522612774475
2023,85,ADIKMET,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1403739944402678,38.107911735369235
2023,87,RAMNAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.145799718947909,39.129392955875446
2023,90,KAVADIGUDA,15-MUSHEERABAD,SECUNDERABAD ZONE,0.2136829455518461,37.87023786251484
2023,93,BANJARA HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1746010834360062,37.620129293689004
2023,91,KHAIRTABAD,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.0768475775428418,33.54917492616561
2023,103,BORABANDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.0954505017327797,37.85795833754078
2023,97,SOMAJIGUDA,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1543181672916108,38.12206432533609
2023,98,AMEERPET,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1735655888046635,37.59162614462112
2023,101,ERRAGADDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1441272230435233,38.273512270679504
2023,100,SANATH NAGAR,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1568535902444061,39.373251780288136
2023,99,VENGALRAO NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1931186602967084,37.26324894201191
2023,102,RAHAMATH NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1035684530353612,38.69662903549961
2023,6,NACHARAM,1-KAPRA,L.B.NAGAR ZONE,0.1820819823755937,37.7828287869799
